DATE	TIME_COL	SST
10/8/1927	NaN	11.1
10/9/1927	NaN	NaN
10/10/1927	NaN	10.8
10/11/1927	NaN	11.1
10/12/1927	NaN	11.1
10/13/1927	NaN	11.7
10/14/1927	NaN	12.2
10/15/1927	NaN	12.8
10/16/1927	NaN	NaN
10/17/1927	NaN	13.3
10/18/1927	NaN	13.3
10/19/1927	NaN	13.1
10/20/1927	NaN	12.2
10/21/1927	NaN	12.8
10/22/1927	NaN	13.3
10/23/1927	NaN	NaN
10/24/1927	NaN	13.3
10/25/1927	NaN	12.8
10/26/1927	NaN	13.9
10/27/1927	NaN	13.9
10/28/1927	NaN	14.4
10/29/1927	NaN	13.9
10/30/1927	NaN	NaN
10/31/1927	NaN	14.4
11/1/1927	NaN	13.9
11/2/1927	NaN	13.9
11/3/1927	NaN	13.9
11/4/1927	NaN	14.4
11/5/1927	NaN	14.4
11/6/1927	NaN	NaN
11/7/1927	NaN	15.0
11/8/1927	NaN	15.0
11/9/1927	NaN	15.0
11/10/1927	NaN	14.4
11/11/1927	NaN	13.9
11/12/1927	NaN	13.9
11/13/1927	NaN	NaN
11/14/1927	NaN	14.4
11/15/1927	NaN	13.9
11/16/1927	NaN	13.9
11/17/1927	NaN	14.4
11/18/1927	NaN	14.4
11/19/1927	NaN	13.9
11/20/1927	NaN	NaN
11/21/1927	NaN	13.9
11/22/1927	NaN	13.6
11/23/1927	NaN	12.8
11/24/1927	NaN	12.8
11/25/1927	NaN	13.3
11/26/1927	NaN	13.9
11/27/1927	NaN	NaN
11/28/1927	NaN	12.8
11/29/1927	NaN	13.3
11/30/1927	NaN	13.3
12/1/1927	NaN	13.1
12/2/1927	NaN	11.7
12/3/1927	NaN	12.2
12/4/1927	NaN	NaN
12/5/1927	NaN	11.7
12/6/1927	NaN	12.2
12/7/1927	NaN	11.7
12/8/1927	NaN	11.7
12/9/1927	NaN	12.8
12/10/1927	NaN	12.2
12/11/1927	NaN	NaN
12/12/1927	NaN	12.2
12/13/1927	NaN	12.2
12/14/1927	NaN	12.8
12/15/1927	NaN	12.2
12/16/1927	NaN	11.7
12/17/1927	NaN	11.7
12/18/1927	NaN	NaN
12/19/1927	NaN	11.7
12/20/1927	NaN	12.8
12/21/1927	NaN	13.3
12/22/1927	NaN	12.8
12/23/1927	NaN	12.8
12/24/1927	NaN	12.8
12/25/1927	NaN	NaN
12/26/1927	NaN	13.3
12/27/1927	NaN	13.3
12/28/1927	NaN	13.3
12/29/1927	NaN	13.3
12/30/1927	NaN	12.2
12/31/1927	NaN	12.8
1/1/1928	NaN	NaN
1/2/1928	NaN	13.3
1/3/1928	NaN	13.3
1/4/1928	NaN	13.3
1/5/1928	NaN	13.1
1/6/1928	NaN	12.2
1/7/1928	NaN	12.8
1/8/1928	NaN	NaN
1/9/1928	NaN	12.8
1/10/1928	NaN	12.8
1/11/1928	NaN	12.2
1/12/1928	NaN	12.8
1/13/1928	NaN	12.8
1/14/1928	NaN	12.2
1/15/1928	NaN	NaN
1/16/1928	NaN	11.7
1/17/1928	NaN	11.7
1/18/1928	NaN	11.1
1/19/1928	NaN	11.1
1/20/1928	NaN	11.7
1/21/1928	NaN	11.7
1/22/1928	NaN	NaN
1/23/1928	NaN	12.2
1/24/1928	NaN	12.0
1/25/1928	NaN	12.2
1/26/1928	NaN	11.1
1/27/1928	NaN	11.7
1/28/1928	NaN	12.0
1/29/1928	NaN	NaN
1/30/1928	NaN	12.2
1/31/1928	NaN	12.8
2/1/1928	NaN	13.1
2/2/1928	NaN	12.8
2/3/1928	NaN	12.8
2/4/1928	NaN	12.2
2/5/1928	NaN	NaN
2/6/1928	NaN	12.8
2/7/1928	NaN	12.0
2/8/1928	NaN	12.2
2/9/1928	NaN	12.2
2/10/1928	NaN	11.7
2/11/1928	NaN	11.7
2/12/1928	NaN	NaN
2/13/1928	NaN	12.2
2/14/1928	NaN	12.8
2/15/1928	NaN	12.2
2/16/1928	NaN	11.7
2/17/1928	NaN	11.7
2/18/1928	NaN	12.0
2/19/1928	NaN	NaN
2/20/1928	NaN	12.2
2/21/1928	NaN	12.2
2/22/1928	NaN	11.7
2/23/1928	NaN	11.7
2/24/1928	NaN	12.2
2/25/1928	NaN	11.7
2/26/1928	NaN	NaN
2/27/1928	NaN	11.7
2/28/1928	NaN	12.2
2/29/1928	NaN	12.0
3/1/1928	NaN	12.8
3/2/1928	NaN	12.8
3/3/1928	NaN	12.8
3/4/1928	NaN	NaN
3/5/1928	NaN	12.8
3/6/1928	NaN	12.2
3/7/1928	NaN	12.8
3/8/1928	NaN	12.8
3/9/1928	NaN	13.3
3/10/1928	NaN	12.8
3/11/1928	NaN	NaN
3/12/1928	NaN	13.9
3/13/1928	NaN	13.9
3/14/1928	NaN	13.3
3/15/1928	NaN	13.9
3/16/1928	NaN	13.3
3/17/1928	NaN	13.3
3/18/1928	NaN	NaN
3/19/1928	NaN	13.3
3/20/1928	NaN	13.9
3/21/1928	NaN	13.9
3/22/1928	NaN	13.9
3/23/1928	NaN	13.3
3/24/1928	NaN	12.8
3/25/1928	NaN	NaN
3/26/1928	NaN	13.3
3/27/1928	NaN	12.2
3/28/1928	NaN	12.8
3/29/1928	NaN	13.9
3/30/1928	NaN	13.3
3/31/1928	NaN	13.9
4/1/1928	NaN	NaN
4/2/1928	NaN	12.8
4/3/1928	NaN	12.2
4/4/1928	NaN	12.2
4/5/1928	NaN	12.2
4/6/1928	NaN	12.8
4/7/1928	NaN	13.3
4/8/1928	NaN	NaN
4/9/1928	NaN	13.9
4/10/1928	NaN	13.3
4/11/1928	NaN	13.6
4/12/1928	NaN	14.4
4/13/1928	NaN	13.9
4/14/1928	NaN	13.9
4/15/1928	NaN	NaN
4/16/1928	NaN	13.3
4/17/1928	NaN	11.1
4/18/1928	NaN	11.7
4/19/1928	NaN	11.4
4/20/1928	NaN	11.4
4/21/1928	NaN	11.7
4/22/1928	NaN	NaN
4/23/1928	NaN	11.7
4/24/1928	NaN	11.7
4/25/1928	NaN	11.7
4/26/1928	NaN	11.4
4/27/1928	NaN	12.2
4/28/1928	NaN	11.7
4/29/1928	NaN	NaN
4/30/1928	NaN	12.2
5/1/1928	NaN	12.0
5/2/1928	NaN	11.1
5/3/1928	NaN	10.0
5/4/1928	NaN	11.1
5/5/1928	NaN	12.2
5/6/1928	NaN	NaN
5/7/1928	NaN	11.7
5/8/1928	NaN	11.7
5/9/1928	NaN	11.7
5/10/1928	NaN	11.7
5/11/1928	NaN	11.7
5/12/1928	NaN	12.0
5/13/1928	NaN	Na
